Fecha,temp_min,temp_max,temp_avg,Year,Month,date,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,temp_min_log,temp_max_log,temp_avg_log,timeIndex
1995-01,19.509677419354837,29.396774193548385,24.453225806451613,1995,1,1995-01-01,0,0,0,0,0,0,0,0,0,0,0,2.970910620380177,3.3808849470169346,3.1967621420424446,1032
1995-02,18.360714285714288,28.389285714285712,23.375,1995,2,1995-02-01,1,0,0,0,0,0,0,0,0,0,0,2.910213288886255,3.346011810403863,3.1516670751747506,1033
1995-03,17.26774193548387,27.403225806451612,22.335483870967742,1995,3,1995-03-01,0,1,0,0,0,0,0,0,0,0,0,2.848840132914189,3.3106607366268404,3.106176618816908,1034
1995-04,13.5,23.256666666666668,18.378333333333334,1995,4,1995-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6026896854443837,3.1465918292830355,2.9111724345425323,1035
1995-05,10.803225806451612,19.54516129032258,15.174193548387095,1995,5,1995-05-01,0,0,0,1,0,0,0,0,0,0,0,2.3798447753150125,2.972727751465797,2.719596192099271,1036
1995-06,7.213333333333334,15.723333333333333,11.468333333333334,1995,6,1995-06-01,0,0,0,0,1,0,0,0,0,0,0,1.9759311653101712,2.7551458086280607,2.4395896139863336,1037
1995-07,6.996774193548387,15.387096774193548,11.191935483870967,1995,7,1995-07-01,0,0,0,0,0,1,0,0,0,0,0,1.9454492133476824,2.733529286403195,2.4151934728604116,1038
1995-08,7.819354838709677,16.858064516129033,12.338709677419356,1995,8,1995-08-01,0,0,0,0,0,0,1,0,0,0,0,2.0566020497100133,2.824829148601366,2.5127414487814446,1039
1995-09,11.106666666666666,20.740000000000002,15.923333333333334,1995,9,1995-09-01,0,0,0,0,0,0,0,1,0,0,0,2.407545528630532,3.0320642028013816,2.7677855387337607,1040
1995-10,12.616129032258065,22.335483870967742,17.475806451612904,1995,10,1995-10-01,0,0,0,0,0,0,0,0,1,0,0,2.534976077276322,3.106176618816908,2.860817435931322,1041
1995-11,17.07,26.476666666666667,21.773333333333333,1995,11,1995-11-01,0,0,0,0,0,0,0,0,0,1,0,2.837322536806349,3.276263841976931,3.0806859794341546,1042
1995-12,19.470967741935485,30.29032258064516,24.880645161290325,1995,12,1995-12-01,0,0,0,0,0,0,0,0,0,0,1,2.968924522408548,3.4108282747231167,3.2140901984548074,1043
1996-01,19.76774193548387,30.34516129032258,25.056451612903224,1996,1,1996-01-01,0,0,0,0,0,0,0,0,0,0,0,2.984051413941235,3.4126370744927597,3.2211313437880107,1044
1996-02,18.606896551724137,28.93448275862069,23.77068965517241,1996,2,1996-02-01,1,0,0,0,0,0,0,0,0,0,0,2.923532294347127,3.3650340588895498,3.168453294631164,1045
1996-03,18.66774193548387,28.612903225806452,23.64032258064516,1996,3,1996-03-01,0,1,0,0,0,0,0,0,0,0,0,2.926797004094647,3.3538577778244334,3.162953837988163,1046
1996-04,14.563333333333333,22.84,18.701666666666668,1996,4,1996-04-01,0,0,1,0,0,0,0,0,0,0,0,2.678506954295235,3.1285133847878095,2.92861264644872,1047
1996-05,10.67741935483871,20.32903225806452,15.503225806451614,1996,5,1996-05-01,0,0,0,1,0,0,0,0,0,0,0,2.3681311708919166,3.012050024838028,2.7410481188172224,1048
1996-06,5.983333333333333,15.120000000000001,10.551666666666668,1996,6,1996-06-01,0,0,0,0,1,0,0,0,0,0,0,1.7889778262661782,2.716018370751387,2.35628382532798,1049
1996-07,5.835483870967742,14.929032258064517,10.38225806451613,1996,7,1996-07-01,0,0,0,0,0,1,0,0,0,0,0,1.7639571879161033,2.7033077908343754,2.3400983940134785,1050
1996-08,10.100000000000001,20.700000000000003,15.400000000000002,1996,8,1996-08-01,0,0,0,0,0,0,1,0,0,0,0,2.312535423847214,3.0301337002713233,2.7343675094195836,1051
1996-09,9.553333333333335,18.85,14.201666666666668,1996,9,1996-09-01,0,0,0,0,0,0,0,1,0,0,0,2.256890133731916,2.93651291389402,2.65335932861181,1052
1996-10,14.2,23.0,18.6,1996,10,1996-10-01,0,0,0,0,0,0,0,0,1,0,0,2.653241964607215,3.1354942159291497,2.9231615807191558,1053
1996-11,16.73,27.256666666666668,21.993333333333332,1996,11,1996-11-01,0,0,0,0,0,0,0,0,0,1,0,2.8172035149987327,3.3052981395057763,3.0907393771323255,1054
1996-12,19.92258064516129,29.69677419354839,24.80967741935484,1996,12,1996-12-01,0,0,0,0,0,0,0,0,0,0,1,2.99185379422542,3.3910384268979947,3.211233795577862,1055
1997-01,21.687096774193545,31.53548387096774,26.611290322580643,1997,1,1997-01-01,0,0,0,0,0,0,0,0,0,0,0,3.0767174649898448,3.4511133839321846,3.281335573952307,1056
1997-02,18.560714285714287,28.425,23.492857142857144,1997,2,1997-02-01,1,0,0,0,0,0,0,0,0,0,0,2.921047211839192,3.3472690396365996,3.1566964235797528,1057
1997-03,17.88064516129032,27.741935483870968,22.811290322580646,1997,3,1997-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8837188519406127,3.322945184762407,3.1272556029813625,1058
1997-04,15.22,25.38,20.3,1997,4,1997-04-01,0,0,1,0,0,0,0,0,0,0,0,2.7226103524335397,3.2339614622862416,3.0106208860477417,1059
1997-05,12.538709677419355,21.509677419354837,17.024193548387096,1997,5,1997-05-01,0,0,0,1,0,0,0,0,0,0,0,2.5288206333730314,3.068502946391493,2.8346354822432835,1060
1997-06,8.996666666666666,15.886666666666667,12.441666666666666,1997,6,1997-06-01,0,0,0,0,1,0,0,0,0,0,0,2.1968541383618034,2.765480183002486,2.5210510547571445,1061
1997-07,9.625806451612902,17.774193548387096,13.7,1997,7,1997-07-01,0,0,0,0,0,1,0,0,0,0,0,2.2644476638444595,2.877747604667768,2.617395832834079,1062
1997-08,10.503225806451614,19.325806451612905,14.91451612903226,1997,8,1997-08-01,0,0,0,0,0,0,1,0,0,0,0,2.351682429643239,2.961441324604733,2.7023349755385015,1063
1997-09,9.95,19.27,14.61,1997,9,1997-09-01,0,0,0,0,0,0,0,1,0,0,0,2.2975725511705014,2.958549482426275,2.681706225762608,1064
1997-10,13.46774193548387,21.73548387096774,17.601612903225806,1997,10,1997-10-01,0,0,0,0,0,0,0,0,1,0,0,2.600297339805764,3.078946126487306,2.8679905400739525,1065
1997-11,15.906666666666666,24.646666666666665,20.276666666666664,1997,11,1997-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7667383085616057,3.204641664840376,3.0094707996645043,1066
1997-12,17.241935483870968,26.406451612903226,21.824193548387097,1997,12,1997-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8473445259799535,3.2736083595731564,3.083019150224507,1067
1998-01,18.438709677419357,27.893548387096775,23.166129032258066,1998,1,1998-01-01,0,0,0,0,0,0,0,0,0,0,0,2.914452241570566,3.3283954214812383,3.1426912563926854,1068
1998-02,17.732142857142858,26.217857142857145,21.975,1998,2,1998-02-01,1,0,0,0,0,0,0,0,0,0,0,2.8753789733100232,3.2664407489415317,3.089905443571241,1069
1998-03,16.538709677419355,25.60967741935484,21.074193548387097,1998,3,1998-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8057036743045085,3.2429703042459215,3.048049237361558,1070
1998-04,14.836666666666668,21.95,18.393333333333334,1998,4,1998-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6971015943596535,3.08876713952118,2.9119882801210304,1071
1998-05,11.751612903225807,19.606451612903225,15.679032258064517,1998,5,1998-05-01,0,0,0,1,0,0,0,0,0,0,0,2.463990499529372,2.9758586759975465,2.752324294781932,1072
1998-06,8.806666666666667,16.416666666666668,12.611666666666668,1998,6,1998-06-01,0,0,0,0,1,0,0,0,0,0,0,2.1755090104260697,2.798297078949988,2.5346223114783752,1073
1998-07,9.77741935483871,16.712903225806453,13.245161290322581,1998,7,1998-07-01,0,0,0,0,0,1,0,0,0,0,0,2.2800755795786114,2.8161810693355966,2.583632300099687,1074
1998-08,8.503225806451614,17.358064516129033,12.930645161290323,1998,8,1998-08-01,0,0,0,0,0,0,1,0,0,0,0,2.140445598143206,2.8540572120102277,2.5596000880038146,1075
1998-09,8.953333333333335,19.09,14.021666666666668,1998,9,1998-09-01,0,0,0,0,0,0,0,1,0,0,0,2.192025902426982,2.949164637737656,2.6406037523346675,1076
1998-10,13.896774193548387,23.580645161290324,18.738709677419354,1998,10,1998-10-01,0,0,0,0,0,0,0,0,1,0,0,2.6316567407970872,3.1604262552646323,2.9305914205133408,1077
1998-11,15.926666666666668,25.490000000000002,20.708333333333336,1998,11,1998-11-01,0,0,0,0,0,0,0,0,0,1,0,2.767994853229554,3.238286218388024,3.030536195748683,1078
1998-12,17.635483870967743,28.477419354838712,23.056451612903228,1998,12,1998-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8699130014158074,3.3491114698974354,3.137945626717275,1079
1999-01,18.09032258064516,27.387096774193548,22.738709677419354,1999,1,1999-01-01,0,0,0,0,0,0,0,0,0,0,0,2.895377131235234,3.310071981826201,3.1240687442946835,1080
1999-02,18.75,27.932142857142857,23.34107142857143,1999,2,1999-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9311937524164198,3.329778099432362,3.1502145310563567,1081
1999-03,18.69677419354839,27.241935483870968,22.969354838709677,1999,3,1999-03-01,0,1,0,0,0,0,0,0,0,0,0,2.9283510059613813,3.3047575317627085,3.1341609291802905,1082
1999-04,12.57,20.65,16.61,1999,4,1999-04-01,0,0,1,0,0,0,0,0,0,0,0,2.531313022602156,3.027715319407042,2.8100049236252036,1083
1999-05,10.296774193548387,19.1,14.698387096774194,1999,5,1999-05-01,0,0,0,1,0,0,0,0,0,0,0,2.3318306610905073,2.9496883350525844,2.6877377664569897,1084
1999-06,8.086666666666666,15.229999999999999,11.658333333333331,1999,6,1999-06-01,0,0,0,0,1,0,0,0,0,0,0,2.0902166148477943,2.7232671669070703,2.456021231883435,1085
1999-07,7.287096774193548,15.235483870967743,11.261290322580646,1999,7,1999-07-01,0,0,0,0,0,1,0,0,0,0,0,1.9861052189888113,2.723627172416925,2.421371209625844,1086
1999-08,8.48709677419355,18.548387096774192,13.51774193548387,1999,8,1999-08-01,0,0,0,0,0,0,1,0,0,0,0,2.138546983561101,2.920382836312204,2.604003040059769,1087
1999-09,11.370000000000001,19.82,15.595,1999,9,1999-09-01,0,0,0,0,0,0,0,1,0,0,0,2.430978307762445,2.986691528901842,2.7469503500597665,1088
1999-10,13.596774193548388,22.18064516129032,17.888709677419357,1999,10,1999-10-01,0,0,0,0,0,0,0,0,1,0,0,2.6098325729567637,3.099220069023548,2.8841697695656046,1089
1999-11,15.69,25.796666666666667,20.743333333333332,1999,11,1999-11-01,0,0,0,0,0,0,0,0,0,1,0,2.753023566744941,3.250245284614258,3.0322249099130167,1090
1999-12,18.23548387096774,29.812903225806455,24.024193548387096,1999,12,1999-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9033693591960987,3.3949412939510197,3.1790613871082454,1091
2000-01,20.93548387096774,30.738709677419354,25.837096774193547,2000,1,2000-01-01,0,0,0,0,0,0,0,0,0,0,0,3.0414455122189437,3.4255227618689963,3.2518113186623463,1092
2000-02,19.93793103448276,29.410344827586208,24.674137931034483,2000,2,2000-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9926239995957715,3.3813464773385897,3.205755647770411,1093
2000-03,17.39032258064516,26.596774193548388,21.993548387096773,2000,3,2000-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8559138779724766,3.2807899375145073,3.0907491552186563,1094
2000-04,14.68,22.596666666666668,18.638333333333335,2000,4,2000-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6864860231863696,3.1178024027747644,2.925220391812042,1095
2000-05,11.003225806451614,17.816129032258065,14.40967741935484,2000,5,2000-05-01,0,0,0,1,0,0,0,0,0,0,0,2.3981884849394537,2.8801041724219956,2.6679000238729267,1096
2000-06,9.94,16.43,13.184999999999999,2000,6,2000-06-01,0,0,0,0,1,0,0,0,0,0,0,2.2965670206684825,2.799108932049177,2.57907981980525,1097
2000-07,5.693548387096774,13.312903225806451,9.503225806451614,2000,7,2000-07-01,0,0,0,0,0,1,0,0,0,0,0,1.739333671888205,2.58873373227339,2.2516312995433836,1098
2000-08,8.051612903225806,16.80322580645161,12.427419354838708,2000,8,2000-08-01,0,0,0,0,0,0,1,0,0,0,0,2.085872432010126,2.8215708802659996,2.5199052697150788,1099
2000-09,10.17,18.78666666666667,14.478333333333335,2000,9,2000-09-01,0,0,0,0,0,0,0,1,0,0,0,2.3194422100604686,2.9331473983623697,2.6726532790437743,1100
2000-10,13.464516129032257,21.648387096774194,17.556451612903224,2000,10,2000-10-01,0,0,0,0,0,0,0,0,1,0,0,2.600057790157954,3.0749309526790474,2.8654214956295103,1101
2000-11,14.636666666666667,24.256666666666668,19.446666666666665,2000,11,2000-11-01,0,0,0,0,0,0,0,0,0,1,0,2.683529795905516,3.1886914936908854,2.9676756757714657,1102
2000-12,17.641935483870967,29.358064516129033,23.5,2000,12,2000-12-01,0,0,0,0,0,0,0,0,0,0,1,2.870278765867581,3.379567279098164,3.1570004211501135,1103
2001-01,20.470967741935485,30.345161290322583,25.408064516129034,2001,1,2001-01-01,0,0,0,0,0,0,0,0,0,0,0,3.019007674663949,3.4126370744927597,3.235066624266832,1104
2001-02,21.067857142857143,30.13214285714286,25.6,2001,2,2001-02-01,1,0,0,0,0,0,0,0,0,0,0,3.0477485208338257,3.4055924709963774,3.242592351485517,1105
2001-03,19.183870967741935,27.032258064516128,23.108064516129033,2001,3,2001-03-01,0,1,0,0,0,0,0,0,0,0,0,2.954069872227402,3.2970308959969366,3.1401816698542353,1106
2001-04,13.886666666666667,23.09,18.488333333333333,2001,4,2001-04-01,0,0,1,0,0,0,0,0,0,0,0,2.630929147164716,3.139399623366404,2.9171399025225133,1107
2001-05,10.561290322580644,17.848387096774193,14.204838709677418,2001,5,2001-05-01,0,0,0,1,0,0,0,0,0,0,0,2.357195460451888,2.8819131454189177,2.653582660766322,1108
2001-06,9.103333333333333,17.01,13.056666666666668,2001,6,2001-06-01,0,0,0,0,1,0,0,0,0,0,0,2.208640646817504,2.8338014064077703,2.5692988590096304,1109
2001-07,7.525806451612904,15.580645161290322,11.553225806451612,2001,7,2001-07-01,0,0,0,0,0,1,0,0,0,0,0,2.0183379745422383,2.7460294491674264,2.446964688575314,1110
2001-08,11.516129032258064,19.838709677419356,15.67741935483871,2001,8,2001-08-01,0,0,0,0,0,0,1,0,0,0,0,2.443748577294493,2.9876350633213717,2.7522214194153474,1111
2001-09,10.78,18.956666666666667,14.868333333333332,2001,9,2001-09-01,0,0,0,0,0,0,0,1,0,0,0,2.377692565480851,2.942155672650599,2.699233671697637,1112
2001-10,14.6,21.574193548387097,18.087096774193547,2001,10,2001-10-01,0,0,0,0,0,0,0,0,1,0,0,2.681021528714291,3.0714978572853457,2.8951987986444805,1113
2001-11,15.763333333333334,24.726666666666667,20.245,2001,11,2001-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7576865679876748,3.207882283393335,3.0079078494841247,1114
2001-12,17.98709677419355,28.10967741935484,23.048387096774192,2001,12,2001-12-01,0,0,0,0,0,0,0,0,0,0,1,2.889654654961168,3.3361139091981955,3.1375957928847757,1115
2002-01,19.6,29.60967741935484,24.60483870967742,2002,1,2002-01-01,0,0,0,0,0,0,0,0,0,0,0,2.975529566236472,3.388101247739899,3.202943119111633,1116
2002-02,18.307142857142857,28.25714285714286,23.28214285714286,2002,2,2002-02-01,1,0,0,0,0,0,0,0,0,0,0,2.907291303754767,3.3413462701332985,3.1476866657552898,1117
2002-03,18.212903225806453,25.861290322580647,22.03709677419355,2002,3,2002-03-01,0,1,0,0,0,0,0,0,0,0,0,2.902130311334243,3.25274726856376,3.0927272502993506,1118
2002-04,13.04,21.596666666666668,17.318333333333335,2002,4,2002-04-01,0,0,1,0,0,0,0,0,0,0,0,2.5680215564985067,3.0725389817937563,2.8517656706365004,1119
2002-05,12.438709677419356,20.770967741935483,16.60483870967742,2002,5,2002-05-01,0,0,0,1,0,0,0,0,0,0,0,2.520813358251244,3.0335562300589913,2.8096941414227525,1120
2002-06,6.336666666666667,15.413333333333332,10.875,2002,6,2002-06-01,0,0,0,0,1,0,0,0,0,0,0,1.846352867832228,2.735232935696012,2.386466576974748,1121
2002-07,7.354838709677419,15.348387096774195,11.351612903225806,2002,7,2002-07-01,0,0,0,0,0,1,0,0,0,0,0,1.9953584244692946,2.7310103933837113,2.4293598398423932,1122
2002-08,9.974193548387097,18.816129032258065,14.39516129032258,2002,8,2002-08-01,0,0,0,0,0,0,1,0,0,0,0,2.3000011122281205,2.934714429274446,2.6668921286087026,1123
2002-09,10.53,19.34333333333333,14.936666666666664,2002,9,2002-09-01,0,0,0,0,0,0,0,1,0,0,0,2.354228326145884,2.9623478295344072,2.703819040129942,1124
2002-10,14.906451612903227,24.067741935483873,19.48709677419355,2002,10,2002-10-01,0,0,0,0,0,0,0,0,1,0,0,2.701794113391075,3.1808724349923225,2.9697525426595495,1125
2002-11,16.466666666666665,26.473333333333336,21.47,2002,11,2002-11-01,0,0,0,0,0,0,0,0,0,1,0,2.801338135525767,3.2761379370349957,3.0666566118906897,1126
2002-12,18.248387096774195,27.274193548387096,22.761290322580646,2002,12,2002-12-01,0,0,0,0,0,0,0,0,0,0,1,2.904076697863964,3.3059409638534887,3.1250613002074354,1127
2003-01,20.116129032258065,30.738709677419354,25.42741935483871,2003,1,2003-01-01,0,0,0,0,0,0,0,0,0,0,0,3.0015219326984752,3.4255227618689963,3.235828093940024,1128
2003-02,18.42142857142857,28.489285714285717,23.455357142857146,2003,2,2003-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9135145832720406,3.34952807674188,3.1550989183904457,1129
2003-03,18.070967741935487,27.006451612903227,22.538709677419355,2003,3,2003-03-01,0,1,0,0,0,0,0,0,0,0,0,2.894306658340862,3.2960757860866985,3.1152342610732586,1130
2003-04,13.073333333333332,22.043333333333333,17.558333333333334,2003,4,2003-04-01,0,0,1,0,0,0,0,0,0,0,0,2.5705745321000903,3.093010213018461,2.865528671022143,1131
2003-05,11.2,19.458064516129035,15.329032258064517,2003,5,2003-05-01,0,0,0,1,0,0,0,0,0,0,0,2.4159137783010487,2.9682616122086003,2.729748563563289,1132
2003-06,9.06,16.77,12.915,2003,6,2003-06-01,0,0,0,0,1,0,0,0,0,0,0,2.203869120054888,2.8195915758351173,2.5583894265478038,1133
2003-07,6.435483870967742,15.851612903225806,11.143548387096775,2003,7,2003-07-01,0,0,0,0,0,1,0,0,0,0,0,1.8618270318447718,2.7632712556019325,2.4108607104496578,1134
2003-08,7.548387096774194,16.483870967741936,12.016129032258064,2003,8,2003-08-01,0,0,0,0,0,0,1,0,0,0,0,2.0213339108725554,2.802382385718558,2.486249833334468,1135
2003-09,9.79,19.176666666666666,14.483333333333333,2003,9,2003-09-01,0,0,0,0,0,0,0,1,0,0,0,2.281361456542419,2.9536942622070925,2.6729985630432913,1136
2003-10,13.932258064516128,24.093548387096774,19.01290322580645,2003,10,2003-10-01,0,0,0,0,0,0,0,0,1,0,0,2.6342068754815093,3.1819441028778748,2.9451178658184483,1137
2003-11,15.486666666666668,25.283333333333335,20.385,2003,11,2003-11-01,0,0,0,0,0,0,0,0,0,1,0,2.7399794386741534,3.2301454171264314,3.0147993362712167,1138
2003-12,16.3,27.238709677419354,21.769354838709678,2003,12,2003-12-01,0,0,0,0,0,0,0,0,0,0,1,2.791165107812717,3.3046391114890192,3.080503239470145,1139
2004-01,19.80322580645161,30.429032258064513,25.116129032258062,2004,1,2004-01-01,0,0,0,0,0,0,0,0,0,0,0,2.9858448439483043,3.4153971611706613,3.223510230691209,1140
2004-02,18.375862068965517,28.06206896551724,23.21896551724138,2004,2,2004-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9110379593162627,3.3344188055811155,3.144969423909577,1141
2004-03,18.62258064516129,28.480645161290322,23.551612903225806,2004,3,2004-03-01,0,1,0,0,0,0,0,0,0,0,0,2.9243748575817414,3.3492247394223904,3.159194306576894,1142
2004-04,15.336666666666668,24.733333333333334,20.035,2004,4,2004-04-01,0,0,1,0,0,0,0,0,0,0,0,2.7302464754992677,3.208151861505225,2.997480744088108,1143
2004-05,9.141935483870967,17.612903225806452,13.37741935483871,2004,5,2004-05-01,0,0,0,1,0,0,0,0,0,0,0,2.212872122771434,2.868631771259759,2.5935681627671894,1144
2004-06,9.69,17.283333333333335,13.486666666666668,2004,6,2004-06-01,0,0,0,0,1,0,0,0,0,0,0,2.2710944259026746,2.8497426460074267,2.60170154307149,1145
2004-07,8.070967741935483,16.412903225806453,12.241935483870968,2004,7,2004-07-01,0,0,0,0,0,1,0,0,0,0,0,2.0882733935476643,2.7980678075407663,2.5048673923505382,1146
2004-08,9.729032258064517,17.94193548387097,13.835483870967744,2004,8,2004-08-01,0,0,0,0,0,0,1,0,0,0,0,2.275114431648655,2.887140737314718,2.6272365870376886,1147
2004-09,10.946666666666665,21.21333333333333,16.08,2004,9,2004-09-01,0,0,0,0,0,0,0,1,0,0,0,2.3930349959161177,3.054629914801476,2.77757626375082,1148
2004-10,12.448387096774193,22.519354838709678,17.483870967741936,2004,10,2004-10-01,0,0,0,0,0,0,0,0,1,0,0,2.521591064058427,3.1143751544912095,2.8612787969545,1149
2004-11,15.276666666666667,24.103333333333335,19.69,2004,11,2004-11-01,0,0,0,0,0,0,0,0,0,1,0,2.726326609852923,3.1823501435187507,2.9801108926510342,1150
2004-12,18.548387096774192,28.193548387096776,23.370967741935484,2004,12,2004-12-01,0,0,0,0,0,0,0,0,0,0,1,2.920382836312204,3.339093171170389,3.151494557275591,1151
2005-01,20.31935483870968,31.225806451612904,25.77258064516129,2005,1,2005-01-01,0,0,0,0,0,0,0,0,0,0,0,3.011573872142737,3.441244882791431,3.2493111611002514,1152
2005-02,19.892857142857142,28.49642857142857,24.194642857142856,2005,2,2005-02-01,1,0,0,0,0,0,0,0,0,0,0,2.99036072975208,3.3497787661390315,3.1861312391172363,1153
2005-03,16.664516129032258,26.061290322580643,21.36290322580645,2005,3,2005-03-01,0,1,0,0,0,0,0,0,0,0,0,2.8132816761765937,3.2604510840005165,3.0616559236670327,1154
2005-04,11.629999999999999,22.57,17.1,2005,4,2005-04-01,0,0,1,0,0,0,0,0,0,0,0,2.453587966530573,3.1166215908294443,2.8390784635086144,1155
2005-05,10.283870967741937,19.287096774193547,14.785483870967742,2005,5,2005-05-01,0,0,0,1,0,0,0,0,0,0,0,2.330576742430914,2.9594363114017126,2.6936458799226384,1156
2005-06,10.463333333333333,17.653333333333332,14.058333333333334,2005,6,2005-06-01,0,0,0,0,1,0,0,0,0,0,0,2.3478770821857524,2.870924622960643,2.6432153397639224,1157
2005-07,8.754838709677419,16.37741935483871,12.566129032258065,2005,7,2005-07-01,0,0,0,0,0,1,0,0,0,0,0,2.1696065429156226,2.7959035174682025,2.531005022291721,1158
2005-08,8.729032258064517,17.17096774193548,12.95,2005,8,2005-08-01,0,0,0,0,0,0,1,0,0,0,0,2.1666545112515414,2.8432200356935655,2.5610957881455465,1159
2005-09,9.66,18.583333333333332,14.121666666666666,2005,9,2005-09-01,0,0,0,0,0,0,0,1,0,0,0,2.2679936482244267,2.9222651216721185,2.6477102609823175,1160
2005-10,11.564516129032258,22.567741935483873,17.066129032258065,2005,10,2005-10-01,0,0,0,0,0,0,0,0,1,0,0,2.447941455554529,3.116521538659301,2.8370957408650246,1161
2005-11,17.09,27.956666666666667,22.523333333333333,2005,11,2005-11-01,0,0,0,0,0,0,0,0,0,1,0,2.8384934971274993,3.3306556923282105,3.1145518088959734,1162
2005-12,16.474193548387095,28.138709677419353,22.306451612903224,2005,12,2005-12-01,0,0,0,0,0,0,0,0,0,0,1,2.8017951291684517,3.3371461969540266,3.1048759466196665,1163
2006-01,19.86774193548387,29.54516129032258,24.706451612903223,2006,1,2006-01-01,0,0,0,0,0,0,0,0,0,0,0,2.989097408207851,3.3859199839237957,3.2070644084304014,1164
2006-02,19.349999999999998,28.857142857142858,24.103571428571428,2006,2,2006-02-01,1,0,0,0,0,0,0,0,0,0,0,2.9626924194757907,3.3623575483458916,3.1823600215741568,1165
2006-03,15.793548387096775,25.32903225806452,20.561290322580646,2006,3,2006-03-01,0,1,0,0,0,0,0,0,0,0,0,2.75960152671297,3.2319512579171596,3.02341019749809,1166
2006-04,14.379999999999999,23.59,18.985,2006,4,2006-04-01,0,0,1,0,0,0,0,0,0,0,0,2.6658383522929006,3.1608228934195837,2.9436491936837657,1167
2006-05,9.141935483870967,18.629032258064516,13.885483870967741,2006,5,2006-05-01,0,0,0,1,0,0,0,0,0,0,0,2.212872122771434,2.9247212379108025,2.630843968618817,1168
2006-06,9.31,16.936666666666667,13.123333333333335,2006,6,2006-06-01,0,0,0,0,1,0,0,0,0,0,0,2.231089091288976,2.8294808969375307,2.5743918162875365,1169
2006-07,10.40967741935484,18.093548387096774,14.251612903225807,2006,7,2006-07-01,0,0,0,0,0,1,0,0,0,0,0,2.34273589457277,2.895555432029145,2.6568700865008705,1170
2006-08,7.967741935483871,16.783870967741933,12.375806451612902,2006,8,2006-08-01,0,0,0,0,0,0,1,0,0,0,0,2.075401132142831,2.8204183638111116,2.515743474138528,1171
2006-09,10.276666666666667,20.94,15.608333333333334,2006,9,2006-09-01,0,0,0,0,0,0,0,1,0,0,0,2.3298759532299496,3.041661205442391,2.7478049596620426,1172
2006-10,14.69032258064516,24.683870967741935,19.68709677419355,2006,10,2006-10-01,0,0,0,0,0,0,0,0,1,0,0,2.687188949144493,3.2061500330809514,2.979963435065303,1173
2006-11,15.586666666666668,25.483333333333334,20.535,2006,11,2006-11-01,0,0,0,0,0,0,0,0,0,1,0,2.746415847935758,3.2380246437069617,3.022130747408522,1174
2006-12,19.56451612903226,30.032258064516128,24.798387096774192,2006,12,2006-12-01,0,0,0,0,0,0,0,0,0,0,1,2.9737175238989586,3.402272072791921,3.2107786146355815,1175
2007-01,20.138709677419353,29.39032258064516,24.76451612903226,2007,1,2007-01-01,0,0,0,0,0,0,0,0,0,0,0,3.0026438175825523,3.3806654562346665,3.2094118273487067,1176
2007-02,19.717857142857145,30.075,24.896428571428572,2007,2,2007-02-01,1,0,0,0,0,0,0,0,0,0,0,2.981524679114795,3.4036942618607426,3.214724362317149,1177
2007-03,18.032258064516128,25.96451612903226,21.998387096774195,2007,3,2007-03-01,0,1,0,0,0,0,0,0,0,0,0,2.892162268669953,3.2567308416145417,3.090969136887738,1178
2007-04,14.493333333333334,23.246666666666666,18.87,2007,4,2007-04-01,0,0,1,0,0,0,0,0,0,0,0,2.673688773584899,3.1461617525793955,2.9375733593804587,1179
2007-05,8.280645161290321,17.083870967741937,12.68225806451613,2007,5,2007-05-01,0,0,0,1,0,0,0,0,0,0,0,2.1139208833919483,2.8381348001376523,2.540204013952379,1180
2007-06,5.956666666666666,15.623333333333333,10.79,2007,6,2007-06-01,0,0,0,0,1,0,0,0,0,0,0,1.784511040503227,2.748765523266505,2.378619779270043,1181
2007-07,4.6,14.064516129032258,9.332258064516129,2007,7,2007-07-01,0,0,0,0,0,1,0,0,0,0,0,1.5260563034950492,2.643655038863888,2.2334770074969432,1182
2007-08,5.858064516129032,14.606451612903227,10.23225806451613,2007,8,2007-08-01,0,0,0,0,0,0,1,0,0,0,0,1.7678192616820465,2.681463322403827,2.3255452852755467,1183
2007-09,12.683333333333334,21.38,17.031666666666666,2007,9,2007-09-01,0,0,0,0,0,0,0,1,0,0,0,2.540288795639585,3.062455905596899,2.8350743563960625,1184
2007-10,14.364516129032259,23.748387096774195,19.056451612903228,2007,10,2007-10-01,0,0,0,0,0,0,0,0,1,0,0,2.6647610078425106,3.1675146164597745,2.947405711581871,1185
